organization;key;uuid;name;long_name;path
brave;brave_brave-core:build/commands/scripts/sync.js;AXObQYd1H4vouwHhhPgy;sync.js;build/commands/scripts/sync.js;build/commands/scripts/sync.js
brave;brave_brave-core:tools/android/generate_breakpad_symbols.py;AXudNgCaGJr1Bqi6z8QN;generate_breakpad_symbols.py;tools/android/generate_breakpad_symbols.py;tools/android/generate_breakpad_symbols.py
brave;brave_brave-core:components/brave_new_tab_ui/storage/new_tab_storage.ts;AXEvXHpsRzm9taVjBHOg;new_tab_storage.ts;components/brave_new_tab_ui/storage/new_tab_storage.ts;components/brave_new_tab_ui/storage/new_tab_storage.ts
brave;brave_brave-core:components/brave_new_tab_ui/components/default/clock/index.tsx;AXCqlRlksJcONJe09tQG;index.tsx;components/brave_new_tab_ui/components/default/clock/index.tsx;components/brave_new_tab_ui/components/default/clock/index.tsx
brave;brave_brave-core:components/brave_wallet_ui/components/desktop/chart-control-bar/chart-control-bar.style.ts;AYPxkpEoaMemyChiUcZH;chart-control-bar.style.ts;components/brave_wallet_ui/components/desktop/chart-control-bar/chart-control-bar.style.ts;components/brave_wallet_ui/components/desktop/chart-control-bar/chart-control-bar.style.ts
brave;brave_brave-core:browser/resources/settings/brave_ipfs_page/p2p_keys_subpage.ts;AYPTw5kKBQUzNK12OxDq;p2p_keys_subpage.ts;browser/resources/settings/brave_ipfs_page/p2p_keys_subpage.ts;browser/resources/settings/brave_ipfs_page/p2p_keys_subpage.ts
brave;brave_brave-core:browser/resources/settings/brave_ipfs_page/rotate_p2p_key_dialog.ts;AYPTw5kKBQUzNK12OxDp;rotate_p2p_key_dialog.ts;browser/resources/settings/brave_ipfs_page/rotate_p2p_key_dialog.ts;browser/resources/settings/brave_ipfs_page/rotate_p2p_key_dialog.ts
brave;brave_brave-core:browser/resources/settings/brave_tor_page/brave_tor_subpage.ts;AYPTw5kKBQUzNK12OxDy;brave_tor_subpage.ts;browser/resources/settings/brave_tor_page/brave_tor_subpage.ts;browser/resources/settings/brave_tor_page/brave_tor_subpage.ts
brave;brave_brave-core:components/brave_wallet_ui/panel/async/wallet_panel_async_handler.ts;AXlChySI4Ms4h2rlKaiX;wallet_panel_async_handler.ts;components/brave_wallet_ui/panel/async/wallet_panel_async_handler.ts;components/brave_wallet_ui/panel/async/wallet_panel_async_handler.ts
brave;brave_brave-core:components/playlist/resources/components/playlistSelect.tsx;AYJiNAeMFmGPMqppFd4U;playlistSelect.tsx;components/playlist/resources/components/playlistSelect.tsx;components/playlist/resources/components/playlistSelect.tsx
brave;brave_brave-core:chromium_src/third_party/catapult/telemetry/telemetry/internal/backends/chrome/desktop_browser_finder.py;AYPDiVBxDK5cikcniH6C;desktop_browser_finder.py;chromium_src/third_party/catapult/telemetry/telemetry/internal/backends/chrome/desktop_browser_finder.py;chromium_src/third_party/catapult/telemetry/telemetry/internal/backends/chrome/desktop_browser_finder.py
brave;brave_brave-core:components/brave_rewards/resources/rewards_panel/lib/extension_host.ts;AXvGEfBz3CAyNTWJXlLz;extension_host.ts;components/brave_rewards/resources/rewards_panel/lib/extension_host.ts;components/brave_rewards/resources/rewards_panel/lib/extension_host.ts
brave;brave_brave-core:components/brave_rewards/resources/rewards_panel/lib/notification_adapter.ts;AXvGEfBz3CAyNTWJXlLy;notification_adapter.ts;components/brave_rewards/resources/rewards_panel/lib/notification_adapter.ts;components/brave_rewards/resources/rewards_panel/lib/notification_adapter.ts
brave;brave_brave-core:components/brave_vpn/resources/panel/stories/component-panel.tsx;AXthkDWzSEFWMq2jZvo-;component-panel.tsx;components/brave_vpn/resources/panel/stories/component-panel.tsx;components/brave_vpn/resources/panel/stories/component-panel.tsx
brave;brave_brave-core:components/brave_rewards/resources/tip/components/bat_tip_form.tsx;AXj03wFbHdM9ii50m-d9;bat_tip_form.tsx;components/brave_rewards/resources/tip/components/bat_tip_form.tsx;components/brave_rewards/resources/tip/components/bat_tip_form.tsx
brave;brave_brave-core:tools/perf/components/perf_test_runner.py;AYPDiVBxDK5cikcniH5t;perf_test_runner.py;tools/perf/components/perf_test_runner.py;tools/perf/components/perf_test_runner.py
brave;brave_brave-core:components/brave_wallet_ui/utils/account-utils.ts;AYDjrBB4rLWdPHJuUEdJ;account-utils.ts;components/brave_wallet_ui/utils/account-utils.ts;components/brave_wallet_ui/utils/account-utils.ts
brave;brave_brave-core:chromium_src/tools/perf/core/results_dashboard.py;AYPDiVBxDK5cikcniH6G;results_dashboard.py;chromium_src/tools/perf/core/results_dashboard.py;chromium_src/tools/perf/core/results_dashboard.py
brave;brave_brave-core:android/java/res/values-night/brave_colors.xml;AXJS366aAbkpwtZw024_;brave_colors.xml;android/java/res/values-night/brave_colors.xml;android/java/res/values-night/brave_colors.xml
brave;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/customize/Context.tsx;AYPdGO5GhW61s418Ht91;Context.tsx;components/brave_new_tab_ui/components/default/braveToday/customize/Context.tsx;components/brave_new_tab_ui/components/default/braveToday/customize/Context.tsx
brave;brave_brave-core:tools/perf/components/perf_test_utils.py;AYPDiVBxDK5cikcniH5y;perf_test_utils.py;tools/perf/components/perf_test_utils.py;tools/perf/components/perf_test_utils.py
brave;brave_brave-core:tools/perf/components/browser_type.py;AYPDiVBxDK5cikcniH5z;browser_type.py;tools/perf/components/browser_type.py;tools/perf/components/browser_type.py
brave;brave_brave-core:components/brave_new_tab_ui/helpers/colorUtil.ts;AYOIuknL6QXFcyTa1zjW;colorUtil.ts;components/brave_new_tab_ui/helpers/colorUtil.ts;components/brave_new_tab_ui/helpers/colorUtil.ts
brave;brave_brave-core:components/brave_rewards/resources/page/components/grant_list.tsx;AYKtI2HCLFwSDmuAsK8c;grant_list.tsx;components/brave_rewards/resources/page/components/grant_list.tsx;components/brave_rewards/resources/page/components/grant_list.tsx
brave;brave_brave-core:components/brave_wallet_ui/components/buy-send-swap/buy-send-swap-layout/buy-send-swap-layout.style.ts;AYL6uBmg0EYEwXgEUZ5Z;buy-send-swap-layout.style.ts;components/brave_wallet_ui/components/buy-send-swap/buy-send-swap-layout/buy-send-swap-layout.style.ts;components/brave_wallet_ui/components/buy-send-swap/buy-send-swap-layout/buy-send-swap-layout.style.ts
brave;brave_brave-core:tools/perf/components/path_util.py;AYPDiVBxDK5cikcniH5v;path_util.py;tools/perf/components/path_util.py;tools/perf/components/path_util.py
brave;brave_brave-core:tools/perf/components/brave_logdog_helper.py;AYPDiVBxDK5cikcniH5w;brave_logdog_helper.py;tools/perf/components/brave_logdog_helper.py;tools/perf/components/brave_logdog_helper.py
brave;brave_brave-core:components/brave_extension/extension/brave_extension/background/webDiscoveryProject.ts;AXwO6xh0gx6Lg0QV07_0;webDiscoveryProject.ts;components/brave_extension/extension/brave_extension/background/webDiscoveryProject.ts;components/brave_extension/extension/brave_extension/background/webDiscoveryProject.ts
brave;brave_brave-core:tools/perf/components/perf_config.py;AYPDiVBxDK5cikcniH5x;perf_config.py;tools/perf/components/perf_config.py;tools/perf/components/perf_config.py
brave;brave_brave-core:script/lib/helpers.py;AXCqlRllsJcONJe09tVQ;helpers.py;script/lib/helpers.py;script/lib/helpers.py
brave;brave_brave-core:browser/resources/settings/default_brave_shields_page/default_brave_shields_browser_proxy.js;AXCqlRllsJcONJe09tUm;default_brave_shields_browser_proxy.js;browser/resources/settings/default_brave_shields_page/default_brave_shields_browser_proxy.js;browser/resources/settings/default_brave_shields_page/default_brave_shields_browser_proxy.js
brave;brave_brave-core:installer/mac/copy_x64_binary.py;AXZ10xKhtjjC0l-9bSjE;copy_x64_binary.py;installer/mac/copy_x64_binary.py;installer/mac/copy_x64_binary.py
brave;brave_brave-core:browser/resources/settings/social_blocking_page/social_blocking_page.html;AXCqlRllsJcONJe09tUs;social_blocking_page.html;browser/resources/settings/social_blocking_page/social_blocking_page.html;browser/resources/settings/social_blocking_page/social_blocking_page.html
brave;brave_brave-core:components/brave_rewards/resources/extension/brave_rewards/brave_rewards_panel.html;AXCqlRljsJcONJe09tMa;brave_rewards_panel.html;components/brave_rewards/resources/extension/brave_rewards/brave_rewards_panel.html;components/brave_rewards/resources/extension/brave_rewards/brave_rewards_panel.html
brave;brave_brave-core:components/brave_rewards/resources/internals/brave_rewards_internals.html;AXCqlRljsJcONJe09tMn;brave_rewards_internals.html;components/brave_rewards/resources/internals/brave_rewards_internals.html;components/brave_rewards/resources/internals/brave_rewards_internals.html
brave;brave_brave-core:script/lib/github.py;AXCqlRllsJcONJe09tVL;github.py;script/lib/github.py;script/lib/github.py
brave;brave_brave-core:chromium_src/python_modules/mojo/public/tools/mojom/mojom/parse/brave_ast_patcher.py;AXmnhYyJc2uSn1p8koS1;brave_ast_patcher.py;chromium_src/python_modules/mojo/public/tools/mojom/mojom/parse/brave_ast_patcher.py;chromium_src/python_modules/mojo/public/tools/mojom/mojom/parse/brave_ast_patcher.py
brave;brave_brave-core:browser/resources/settings/brave_clear_browsing_data_dialog/brave_clear_browsing_data_dialog_behavior.js;AXCqlRllsJcONJe09tUj;brave_clear_browsing_data_dialog_behavior.js;browser/resources/settings/brave_clear_browsing_data_dialog/brave_clear_browsing_data_dialog_behavior.js;browser/resources/settings/brave_clear_browsing_data_dialog/brave_clear_browsing_data_dialog_behavior.js
brave;brave_brave-core:browser/resources/settings/brave_clear_browsing_data_dialog/brave_clear_browsing_data_on_exit_page.html;AXCqlRllsJcONJe09tUi;brave_clear_browsing_data_on_exit_page.html;browser/resources/settings/brave_clear_browsing_data_dialog/brave_clear_browsing_data_on_exit_page.html;browser/resources/settings/brave_clear_browsing_data_dialog/brave_clear_browsing_data_on_exit_page.html
brave;brave_brave-core:script/lib/env_util.py;AXCqlRllsJcONJe09tVJ;env_util.py;script/lib/env_util.py;script/lib/env_util.py
brave;brave_brave-core:components/ipfs_ui/ipfs.html;AXRUl3cr1qKRaXYDVrR0;ipfs.html;components/ipfs_ui/ipfs.html;components/ipfs_ui/ipfs.html
brave;brave_brave-core:build/mac/build_delta_installer.py;AXWesuM7VmK_lGNRZ0_E;build_delta_installer.py;build/mac/build_delta_installer.py;build/mac/build_delta_installer.py
brave;brave_brave-core:script/bootstrap.py;AXCqlRllsJcONJe09tVd;bootstrap.py;script/bootstrap.py;script/bootstrap.py
brave;brave_brave-core:ui/webui/resources/br_elements/shared_style_css.html;AXCqlRllsJcONJe09tWC;shared_style_css.html;ui/webui/resources/br_elements/shared_style_css.html;ui/webui/resources/br_elements/shared_style_css.html
brave;brave_brave-core:script/test/githubmock.py;AXCqlRllsJcONJe09tVY;githubmock.py;script/test/githubmock.py;script/test/githubmock.py
brave;brave_brave-core:browser/resources/settings/brave_default_extensions_page/brave_default_extensions_browser_proxy.js;AXCqlRllsJcONJe09tUw;brave_default_extensions_browser_proxy.js;browser/resources/settings/brave_default_extensions_page/brave_default_extensions_browser_proxy.js;browser/resources/settings/brave_default_extensions_page/brave_default_extensions_browser_proxy.js
brave;brave_brave-core:components/brave_rewards/resources/page/reducers/wallet_reducer.ts;AXCqlRlisJcONJe09tG2;wallet_reducer.ts;components/brave_rewards/resources/page/reducers/wallet_reducer.ts;components/brave_rewards/resources/page/reducers/wallet_reducer.ts
brave;brave_brave-core:script/test/__main__.py;AXCqlRllsJcONJe09tVW;__main__.py;script/test/__main__.py;script/test/__main__.py
brave;brave_brave-core:script/test/test_helpers.py;AXCqlRllsJcONJe09tVV;test_helpers.py;script/test/test_helpers.py;script/test/test_helpers.py
brave;brave_brave-core:browser/resources/settings/brave_sync_page/brave_sync_subpage.ts;AYPTw5kKBQUzNK12OxC6;brave_sync_subpage.ts;browser/resources/settings/brave_sync_page/brave_sync_subpage.ts;browser/resources/settings/brave_sync_page/brave_sync_subpage.ts
brave;brave_brave-core:components/brave_rewards/resources/internals/components/contributions.tsx;AXHF52k1o2Q3nzySK9rn;contributions.tsx;components/brave_rewards/resources/internals/components/contributions.tsx;components/brave_rewards/resources/internals/components/contributions.tsx
brave;brave_brave-core:components/brave_wallet/resources/ethereum_provider.js;AX_cHG4BcddDCukqJjB-;ethereum_provider.js;components/brave_wallet/resources/ethereum_provider.js;components/brave_wallet/resources/ethereum_provider.js
brave;brave_brave-core:components/brave_rewards/resources/page/brave_rewards_page.tsx;AXCqlRlisJcONJe09tG7;brave_rewards_page.tsx;components/brave_rewards/resources/page/brave_rewards_page.tsx;components/brave_rewards/resources/page/brave_rewards_page.tsx
brave;brave_brave-core:components/brave_rewards/resources/extension/brave_rewards/background/reducers/rewards_panel_reducer.ts;AXCqlRljsJcONJe09tMD;rewards_panel_reducer.ts;components/brave_rewards/resources/extension/brave_rewards/background/reducers/rewards_panel_reducer.ts;components/brave_rewards/resources/extension/brave_rewards/background/reducers/rewards_panel_reducer.ts
brave;brave_brave-core:script/uplift.py;AXCqlRllsJcONJe09tV1;uplift.py;script/uplift.py;script/uplift.py
brave;brave_brave-core:script/bump-version.py;AXCqlRllsJcONJe09tV0;bump-version.py;script/bump-version.py;script/bump-version.py
brave;brave_brave-core:components/webpack/gen-webpack-grd.js;AXCqlRllsJcONJe09tUN;gen-webpack-grd.js;components/webpack/gen-webpack-grd.js;components/webpack/gen-webpack-grd.js
brave;brave_brave-core:components/brave_rewards/resources/extension/brave_rewards/background/reducers/promotion_reducer.ts;AXCqlRljsJcONJe09tME;promotion_reducer.ts;components/brave_rewards/resources/extension/brave_rewards/background/reducers/promotion_reducer.ts;components/brave_rewards/resources/extension/brave_rewards/background/reducers/promotion_reducer.ts
brave;brave_brave-core:build/android/gyp/bytecode_processor.py;AXPKL3J06oGKp7PoUeTI;bytecode_processor.py;build/android/gyp/bytecode_processor.py;build/android/gyp/bytecode_processor.py
brave;brave_brave-core:script/changelog.py;AXCqlRllsJcONJe09tV4;changelog.py;script/changelog.py;script/changelog.py
brave;brave_brave-core:script/locate_latest_github_tag.py;AXCqlRllsJcONJe09tV2;locate_latest_github_tag.py;script/locate_latest_github_tag.py;script/locate_latest_github_tag.py
brave;brave_brave-core:components/brave_perf_predictor/python/model.py;AXCqlRlksJcONJe09tUG;model.py;components/brave_perf_predictor/python/model.py;components/brave_perf_predictor/python/model.py
brave;brave_brave-core:components/brave_perf_predictor/python/run.py;AXCqlRlksJcONJe09tUH;run.py;components/brave_perf_predictor/python/run.py;components/brave_perf_predictor/python/run.py
brave;brave_brave-core:ui/webui/resources/br_elements/br_toolbar/br_toolbar.html;AXCqlRllsJcONJe09tV-;br_toolbar.html;ui/webui/resources/br_elements/br_toolbar/br_toolbar.html;ui/webui/resources/br_elements/br_toolbar/br_toolbar.html
brave;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/cards/PublisherMeta.tsx;AXWo5Hlh18NU4sH0GdXR;PublisherMeta.tsx;components/brave_new_tab_ui/components/default/braveToday/cards/PublisherMeta.tsx;components/brave_new_tab_ui/components/default/braveToday/cards/PublisherMeta.tsx
brave;brave_brave-core:components/webpack/webpack.config.js;AXCqlRllsJcONJe09tUK;webpack.config.js;components/webpack/webpack.config.js;components/webpack/webpack.config.js
brave;brave_brave-core:components/brave_new_tab_ui/components/default/braveTalk/index.tsx;AXsMug3X03rrzh4PuKHY;index.tsx;components/brave_new_tab_ui/components/default/braveTalk/index.tsx;components/brave_new_tab_ui/components/default/braveTalk/index.tsx
brave;brave_brave-core:build/ios/mojom/mojom_objc_generator.py;AXpfnV-ul7093k321jrh;mojom_objc_generator.py;build/ios/mojom/mojom_objc_generator.py;build/ios/mojom/mojom_objc_generator.py
brave;brave_brave-core:components/brave_rewards/resources/shared/lib/locale_context.ts;AXWzw9iVVKzJ6OoX68F6;locale_context.ts;components/brave_rewards/resources/shared/lib/locale_context.ts;components/brave_rewards/resources/shared/lib/locale_context.ts
brave;brave_brave-core:components/brave_rewards/resources/extension/brave_rewards/background.ts;AXCqlRljsJcONJe09tMS;background.ts;components/brave_rewards/resources/extension/brave_rewards/background.ts;components/brave_rewards/resources/extension/brave_rewards/background.ts
brave;brave_brave-core:browser/resources/settings/brave_sync_page/brave_sync_page.html;AXCqlRllsJcONJe09tUc;brave_sync_page.html;browser/resources/settings/brave_sync_page/brave_sync_page.html;browser/resources/settings/brave_sync_page/brave_sync_page.html
brave;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/cards/_articles/cardArticleLarge.tsx;AXWo5Hlh18NU4sH0GdXX;cardArticleLarge.tsx;components/brave_new_tab_ui/components/default/braveToday/cards/_articles/cardArticleLarge.tsx;components/brave_new_tab_ui/components/default/braveToday/cards/_articles/cardArticleLarge.tsx
brave;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/cards/_articles/cardArticleMedium.tsx;AXWo5Hlh18NU4sH0GdXY;cardArticleMedium.tsx;components/brave_new_tab_ui/components/default/braveToday/cards/_articles/cardArticleMedium.tsx;components/brave_new_tab_ui/components/default/braveToday/cards/_articles/cardArticleMedium.tsx
brave;brave_brave-core:ui/webui/resources/br_elements/br_toolbar/br_toolbar_search_field.html;AXCqlRllsJcONJe09tV7;br_toolbar_search_field.html;ui/webui/resources/br_elements/br_toolbar/br_toolbar_search_field.html;ui/webui/resources/br_elements/br_toolbar/br_toolbar_search_field.html
brave;brave_brave-core:components/brave_rewards/resources/extension/brave_rewards/utils.ts;AXCqlRljsJcONJe09tMZ;utils.ts;components/brave_rewards/resources/extension/brave_rewards/utils.ts;components/brave_rewards/resources/extension/brave_rewards/utils.ts
brave;brave_brave-core:components/brave_new_tab_ui/components/default/page/index.tsx;AXWo5Hlh18NU4sH0GdXn;index.tsx;components/brave_new_tab_ui/components/default/page/index.tsx;components/brave_new_tab_ui/components/default/page/index.tsx
brave;brave_brave-core:components/brave_new_tab_ui/containers/newTab/index.tsx;AXCqlRlksJcONJe09tQ-;index.tsx;components/brave_new_tab_ui/containers/newTab/index.tsx;components/brave_new_tab_ui/containers/newTab/index.tsx
brave;brave_brave-core:components/brave_new_tab_ui/reducers/today/index.ts;AXWo5Hli18NU4sH0GdXv;index.ts;components/brave_new_tab_ui/reducers/today/index.ts;components/brave_new_tab_ui/reducers/today/index.ts
brave;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/useScrollIntoView.ts;AXWo5Hlh18NU4sH0GdXi;useScrollIntoView.ts;components/brave_new_tab_ui/components/default/braveToday/useScrollIntoView.ts;components/brave_new_tab_ui/components/default/braveToday/useScrollIntoView.ts
brave;brave_brave-core:browser/resources/settings/brave_ipfs_page/brave_ipfs_browser_proxy.js;AXd6BYobmR8wXoZXKknl;brave_ipfs_browser_proxy.js;browser/resources/settings/brave_ipfs_page/brave_ipfs_browser_proxy.js;browser/resources/settings/brave_ipfs_page/brave_ipfs_browser_proxy.js
brave;brave_brave-core:browser/resources/settings/brave_ipfs_page/change_ipfs_gateway_dialog.html;AXd6BYobmR8wXoZXKknn;change_ipfs_gateway_dialog.html;browser/resources/settings/brave_ipfs_page/change_ipfs_gateway_dialog.html;browser/resources/settings/brave_ipfs_page/change_ipfs_gateway_dialog.html
brave;brave_brave-core:browser/resources/settings/brave_wallet_page/brave_wallet_browser_proxy.js;AXeJOoTs3eLtOC7s5ABS;brave_wallet_browser_proxy.js;browser/resources/settings/brave_wallet_page/brave_wallet_browser_proxy.js;browser/resources/settings/brave_wallet_page/brave_wallet_browser_proxy.js
brave;brave_brave-core:components/brave_new_tab_ui/containers/newTab/settings/braveToday/sources.tsx;AXWo5Hlh18NU4sH0GdXr;sources.tsx;components/brave_new_tab_ui/containers/newTab/settings/braveToday/sources.tsx;components/brave_new_tab_ui/containers/newTab/settings/braveToday/sources.tsx
brave;brave_brave-core:components/brave_rewards/resources/shared/components/onboarding/rewards_tour_panels.tsx;AXZ2_X3jAPOuobjanM1Q;rewards_tour_panels.tsx;components/brave_rewards/resources/shared/components/onboarding/rewards_tour_panels.tsx;components/brave_rewards/resources/shared/components/onboarding/rewards_tour_panels.tsx
brave;brave_brave-core:components/brave_new_tab_ui/containers/newTab/settings/braveToday/publisherPrefs.tsx;AXWo5Hlh18NU4sH0GdXq;publisherPrefs.tsx;components/brave_new_tab_ui/containers/newTab/settings/braveToday/publisherPrefs.tsx;components/brave_new_tab_ui/containers/newTab/settings/braveToday/publisherPrefs.tsx
brave;brave_brave-core:components/brave_rewards/resources/shared/components/onboarding/tour_navigation.tsx;AXZ2_X3jAPOuobjanM1R;tour_navigation.tsx;components/brave_rewards/resources/shared/components/onboarding/tour_navigation.tsx;components/brave_rewards/resources/shared/components/onboarding/tour_navigation.tsx
brave;brave_brave-core:browser/resources/settings/brave_overrides/appearance_page.ts;AYPTw5kKBQUzNK12OxDQ;appearance_page.ts;browser/resources/settings/brave_overrides/appearance_page.ts;browser/resources/settings/brave_overrides/appearance_page.ts
brave;brave_brave-core:components/speedreader/resources/speedreader-desktop.css;AXDQMe1g8Ol9E-lpN9gW;speedreader-desktop.css;components/speedreader/resources/speedreader-desktop.css;components/speedreader/resources/speedreader-desktop.css
brave;brave_brave-core:components/brave_rewards/resources/page/components/pageWallet.tsx;AXCqlRlisJcONJe09tGp;pageWallet.tsx;components/brave_rewards/resources/page/components/pageWallet.tsx;components/brave_rewards/resources/page/components/pageWallet.tsx
brave;brave_brave-core:browser/resources/settings/brave_overrides/settings_ui.ts;AYPTw5kKBQUzNK12OxDT;settings_ui.ts;browser/resources/settings/brave_overrides/settings_ui.ts;browser/resources/settings/brave_overrides/settings_ui.ts
brave;brave_brave-core:components/brave_rewards/resources/ui/components/profile/index.tsx;AXCqlRlisJcONJe09tHP;index.tsx;components/brave_rewards/resources/ui/components/profile/index.tsx;components/brave_rewards/resources/ui/components/profile/index.tsx
brave;brave_brave-core:components/brave_rewards/resources/page/components/contributeBox.tsx;AXCqlRlisJcONJe09tGt;contributeBox.tsx;components/brave_rewards/resources/page/components/contributeBox.tsx;components/brave_rewards/resources/page/components/contributeBox.tsx
brave;brave_brave-core:build/commands/scripts/lint.py;AXObQYd1H4vouwHhhPg3;lint.py;build/commands/scripts/lint.py;build/commands/scripts/lint.py
brave;brave_brave-core:components/brave_new_tab_ui/async/today.ts;AXWo5Hli18NU4sH0GdXx;today.ts;components/brave_new_tab_ui/async/today.ts;components/brave_new_tab_ui/async/today.ts
brave;brave_brave-core:ui/webui/resources/br_elements/br_toolbar/br_toolbar_search_field.ts;AYPTw5kKBQUzNK12OxCx;br_toolbar_search_field.ts;ui/webui/resources/br_elements/br_toolbar/br_toolbar_search_field.ts;ui/webui/resources/br_elements/br_toolbar/br_toolbar_search_field.ts
brave;brave_brave-core:components/brave_rewards/resources/page/components/adsBox.tsx;AXCqlRlisJcONJe09tGr;adsBox.tsx;components/brave_rewards/resources/page/components/adsBox.tsx;components/brave_rewards/resources/page/components/adsBox.tsx
