project_id;commit_id;new_path;old_path;new_file;renamed_file;deleted_file
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django.tests/test-bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/tests/.OM2DParsingTest.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django.tests/test-bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/tests/.OM2DParsingTest.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django.tests/xtend-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/tests/.OM2DParsingTest.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django.tests/xtend-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/tests/.OM2DParsingTest.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.BDDGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.BDDGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.DocumentationGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.DocumentationGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.HelperGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.HelperGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.ModuleGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.ModuleGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.OM2DGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.OM2DGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.ScriptGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.ScriptGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.TestDGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.TestDGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/application/.SettingsGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/application/.SettingsGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.AdminGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.AdminGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.DAOGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.DAOGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.FormGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.FormGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.ModelGenerator.java._trace;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.ModelGenerator.java._trace;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.ModelGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.ModelGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.SerializerGenerator.java._trace;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.SerializerGenerator.java._trace;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.SerializerGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.SerializerGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.SignalsGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.SignalsGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.TemplateGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.TemplateGenerator.xtendbin;False;False;False
21803695;fb9b1da988d75a35be4d5617511c9434cbac440d;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.URLGenerator.java._trace;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.URLGenerator.java._trace;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django.tests/test-bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/tests/.OM2DParsingTest.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django.tests/test-bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/tests/.OM2DParsingTest.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django.tests/xtend-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/tests/.OM2DParsingTest.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django.tests/xtend-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/tests/.OM2DParsingTest.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.BDDGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.BDDGenerator.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.DocumentationGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.DocumentationGenerator.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.HelperGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.HelperGenerator.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.ModuleGenerator.java._trace;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.ModuleGenerator.java._trace;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.ModuleGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.ModuleGenerator.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.OM2DGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.OM2DGenerator.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.ScriptGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.ScriptGenerator.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.TestDGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.TestDGenerator.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/application/.SettingsGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/application/.SettingsGenerator.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.AdminGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.AdminGenerator.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.DAOGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.DAOGenerator.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.FormGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.FormGenerator.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.ModelGenerator.java._trace;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.ModelGenerator.java._trace;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.ModelGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.ModelGenerator.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.SerializerGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.SerializerGenerator.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.SignalsGenerator.java._trace;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.SignalsGenerator.java._trace;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.SignalsGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.SignalsGenerator.xtendbin;False;False;False
21803695;4cfa85dc4ed2dc8273994ffe1d7ceda237d3787a;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.TemplateGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/components/.TemplateGenerator.xtendbin;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2D.g;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2D.g;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2D.tokens;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2D.tokens;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/OM2DParser.java;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/OM2DParser.java;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2D.g;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2D.g;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2D.tokens;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2D.tokens;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2DLexer.java;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2DLexer.java;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2DParser.java;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2DParser.java;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django.ui/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ui/contentassist/AbstractOM2DProposalProvider.java;br.ufes.nemo.seon.generator.ontologymodel.to.django.ui/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ui/contentassist/AbstractOM2DProposalProvider.java;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/OM2D.xtext;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/OM2D.xtext;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/OM2D.xtextbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/OM2D.xtextbin;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.BDDGenerator.java._trace;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.BDDGenerator.java._trace;True;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.BDDGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.BDDGenerator.xtendbin;True;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.HelperGenerator.java._trace;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.HelperGenerator.java._trace;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.HelperGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.HelperGenerator.xtendbin;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.OM2DGenerator.java._trace;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.OM2DGenerator.java._trace;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.OM2DGenerator.xtendbin;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/generator/.OM2DGenerator.xtendbin;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/parser/antlr/internal/InternalOM2D.g;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/parser/antlr/internal/InternalOM2D.g;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/parser/antlr/internal/InternalOM2D.tokens;br.ufes.nemo.seon.generator.ontologymodel.to.django/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/parser/antlr/internal/InternalOM2D.tokens;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django/model/generated/OM2D.ecore;br.ufes.nemo.seon.generator.ontologymodel.to.django/model/generated/OM2D.ecore;False;False;False
21803695;5688aa57fff1423afc21b1ed676576d05934a3e3;br.ufes.nemo.seon.generator.ontologymodel.to.django/model/generated/OM2D.genmodel;br.ufes.nemo.seon.generator.ontologymodel.to.django/model/generated/OM2D.genmodel;False;False;False
21803695;d372fe41237f24527e1b0802970ab16391b56a63;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2D.g;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2D.g;False;False;False
21803695;d372fe41237f24527e1b0802970ab16391b56a63;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2D.tokens;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/bin/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/internal/InternalOM2D.tokens;False;False;False
21803695;d372fe41237f24527e1b0802970ab16391b56a63;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/AbstractOM2DIdeModule.java;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/AbstractOM2DIdeModule.java;False;False;False
21803695;d372fe41237f24527e1b0802970ab16391b56a63;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/OM2DParser.java;br.ufes.nemo.seon.generator.ontologymodel.to.django.ide/src-gen/br/ufes/nemo/seon/generator/ontologymodel/to/django/ide/contentassist/antlr/OM2DParser.java;False;False;False
